company_id,first_purchase,last_purchase,frequency,monetary,recency,customer_age_days,n_products,Возврат,Новая,Продление,Расширение
comp_dabd47b6cdba,2021-05-01,2021-05-01,1,39000,895,895,2,0,3,0,0
comp_dad51c07248e,2019-02-04,2023-04-11,5,80000,185,1712,2,0,2,2,1
comp_daf024183d69,2017-12-04,2018-03-02,3,37000,2051,2139,1,0,1,1,0
comp_db1b1b2c613c,2020-10-13,2023-04-20,4,63000,176,1095,1,0,1,3,0
comp_db4fa2509924,2015-01-10,2015-01-10,1,22000,3198,3198,2,0,2,0,0
comp_db57ca85eadd,2021-03-23,2022-03-27,2,34000,565,934,1,0,1,1,0
comp_db5dbb431093,2020-11-22,2022-12-29,4,61000,288,1055,4,0,2,4,0
comp_db62ebc725ac,2020-03-21,2022-03-21,3,77000,571,1301,3,0,1,4,0
comp_db883784556b,2019-02-26,2023-06-05,5,285000,130,1690,4,0,8,16,0
comp_dbb722866eb1,2022-06-17,2023-07-17,3,52000,88,483,2,0,1,3,0
comp_dbf0c74b8cf8,2016-03-07,2023-06-30,6,159000,105,2776,3,1,0,7,0
comp_dbf8c4f18bcc,2019-02-01,2023-09-30,8,118000,13,1715,4,0,2,4,4
comp_dc02c7834309,2020-04-06,2023-04-07,4,68000,189,1285,1,0,1,3,0
comp_dc1407bcee26,2018-06-09,2018-06-09,1,13000,1952,1952,1,0,1,0,0
comp_dc5d7d0fab69,2022-10-28,2023-07-28,3,53000,77,350,4,0,3,0,2
comp_dc676f6a53fa,2020-03-10,2020-03-10,1,42000,1312,1312,2,0,3,0,0
comp_dc69fd145242,2020-09-21,2021-08-14,6,66000,790,1117,1,1,2,3,0
comp_dc77fb8cf4d0,2022-11-30,2022-11-30,1,11000,317,317,1,0,1,0,0
comp_dc8f082e0c1d,2020-07-11,2021-07-11,2,22000,824,1189,1,0,1,1,0
comp_dcb3faeecde0,2022-02-01,2023-05-19,10,261000,147,619,2,4,3,15,3
comp_dcd75545afe1,2019-04-13,2019-04-13,1,11000,1644,1644,1,0,1,0,0
comp_dd1ac164532d,2019-07-12,2019-07-12,1,22000,1554,1554,2,0,2,0,0
comp_dd302ecc8bc3,2018-08-11,2019-10-11,2,53000,1463,1889,3,0,1,2,0
comp_dd5df902e7bc,2020-05-30,2022-12-30,5,86000,287,1231,2,0,1,5,0
comp_dd863d784efd,2014-10-25,2022-05-22,25,378000,509,3275,2,2,1,16,0
comp_dd8b18832baa,2016-07-25,2023-05-25,12,484000,141,2636,5,0,0,11,2
comp_dd9e4bb35ca6,2020-12-26,2021-12-26,2,21000,656,1021,1,0,1,1,0
comp_ddaf5e86c25d,2021-09-20,2022-01-14,3,34000,637,753,1,2,0,1,0
comp_ddb89cbb7577,2022-03-19,2023-01-21,4,40000,265,573,1,0,1,0,3
comp_ddc3cc0833fd,2022-04-10,2022-06-19,2,20000,481,551,1,0,1,0,1
comp_ddd37014da74,2020-10-24,2022-10-01,2,21000,377,1084,1,0,2,0,0
comp_ddd763d09023,2019-01-11,2019-01-11,1,30000,1736,1736,2,0,2,0,0
comp_ddf7ac331fc2,2015-01-26,2021-12-29,11,176000,653,3182,4,0,1,6,1
comp_de79b683ae6f,2018-09-28,2020-12-10,7,85000,1037,1841,2,5,2,3,0
comp_de93eef8b268,2021-07-08,2021-11-08,3,40000,704,827,1,0,1,2,0
comp_de9a83cb5f00,2014-09-21,2018-06-19,48,820000,1942,3309,2,0,0,7,0
comp_dee9d7de802e,2016-04-23,2023-05-24,8,159000,142,2729,4,2,0,6,0
comp_deef0f27a29d,2019-06-29,2019-06-29,1,22000,1567,1567,2,0,2,0,0
comp_df0a0c0bd619,2021-11-21,2021-11-21,1,11000,691,691,1,0,1,0,0
comp_df148f13fcf7,2014-10-21,2017-10-21,5,69000,2183,3279,1,0,1,0,0
comp_df1f2858cb56,2020-07-04,2020-08-05,2,20000,1164,1196,1,0,1,1,0
comp_df449beb35e3,2021-07-03,2023-04-03,7,87000,193,832,2,0,1,4,2
comp_df628263e050,2019-10-18,2023-03-31,6,80000,196,1456,3,0,2,5,0
comp_df70a1d24f0b,2023-02-28,2023-02-28,1,30000,227,227,3,0,3,0,0
comp_dfb96b247192,2020-09-15,2022-11-20,4,83000,327,1123,6,3,3,0,1
comp_e005cc1c5395,2016-02-20,2022-10-01,5,87000,377,2792,5,2,0,3,0
comp_e01e111a8e2e,2015-05-11,2022-07-31,12,158000,439,3077,4,4,1,6,0
comp_e02232739b19,2014-09-12,2020-09-19,4,41000,1119,3318,1,0,2,0,0
comp_e038d7f0bc3b,2015-04-26,2015-04-26,1,11000,3092,3092,1,0,1,0,0
comp_e07d1c145e8f,2018-05-21,2023-08-22,11,248000,52,1971,2,0,2,15,1
comp_e0c5fb1f9f75,2021-10-30,2023-09-09,8,88000,34,713,1,0,1,2,5
comp_e0eba9009338,2018-10-28,2021-03-30,8,306000,927,1811,4,1,1,16,0
comp_e0f5d55273ee,2021-10-18,2023-02-06,6,60000,249,725,1,0,1,0,5
comp_e0f67067898c,2022-12-05,2022-12-05,1,14000,312,312,1,0,1,0,0
comp_e0ffa7b88c3b,2016-05-25,2017-10-01,16,185000,2203,2697,2,0,1,0,0
comp_e10ee6ae2c79,2021-08-24,2022-08-23,8,160000,416,780,2,0,2,4,7
comp_e12739dacec1,2018-10-20,2020-12-12,5,68000,1035,1819,2,1,1,4,0
comp_e1287b8adc1a,2014-12-30,2022-12-02,9,135000,315,3209,1,0,0,3,1
comp_e12de5de6c75,2015-01-15,2022-10-30,18,693000,348,3193,4,0,1,14,3
comp_e143eacb2eae,2022-12-31,2022-12-31,1,61000,286,286,2,0,4,0,0
comp_e153cfd012be,2020-11-03,2022-03-07,3,32000,585,1074,1,0,2,1,0
comp_e17b95c199c4,2021-01-24,2021-01-24,1,10000,992,992,1,0,1,0,0
comp_e18f470e4635,2016-03-01,2017-01-01,2,28000,2476,2782,2,,,,
comp_e19676134966,2016-02-01,2022-06-17,16,283000,483,2811,5,0,0,8,9
comp_e1af86c95783,2020-05-20,2020-05-20,1,11000,1241,1241,1,0,1,0,0
comp_e1b1504defce,2017-07-15,2017-07-15,1,14000,2281,2281,1,,,,
comp_e1b77f331caa,2020-05-31,2023-01-31,2,41000,255,1230,4,3,1,0,0
comp_e1c570f9f9e1,2020-01-24,2021-09-01,5,62000,772,1358,2,0,2,3,0
comp_e1c62fcda0f3,2021-05-04,2023-06-27,3,148000,108,892,1,0,1,1,1
comp_e1d848abc15c,2019-12-03,2021-09-11,3,110000,762,1410,4,4,2,2,0
comp_e1ecd97a07ae,2022-08-21,2022-08-21,1,30000,418,418,3,0,3,0,0
comp_e1f2176ac474,2022-02-28,2022-02-28,1,14000,592,592,1,0,1,0,0
comp_e1fb1de03456,2021-05-19,2022-02-21,3,30000,599,877,1,1,1,0,1
comp_e1ff46882d21,2020-06-01,2023-05-31,4,44000,135,1229,1,0,1,3,0
comp_e210d65bfd4f,2018-05-07,2023-04-24,13,303000,172,1985,2,0,1,19,6
comp_e21a36843c2b,2017-04-22,2017-04-22,1,10000,2365,2365,1,,,,
comp_e233c938be6c,2023-02-10,2023-05-15,2,21000,151,245,1,0,2,0,0
comp_e24792e290f0,2021-10-20,2022-10-20,3,256000,358,723,2,0,5,4,0
comp_e26390eed7df,2021-06-01,2021-06-01,1,28000,864,864,2,0,2,0,0
comp_e28c245730bc,2017-01-28,2023-09-15,15,220000,28,2449,6,3,1,2,5
comp_e2bf15f47661,2020-10-25,2022-12-25,3,52000,292,1083,4,0,1,4,0
comp_e2f31a00d7f8,2021-11-15,2022-11-15,2,20000,332,697,1,0,2,0,0
comp_e32ad30b9e13,2019-01-15,2019-01-15,1,34000,1732,1732,2,0,3,0,0
comp_e333d71b4f52,2018-11-16,2023-08-01,7,160000,73,1792,2,0,2,8,3
comp_e339909c0d89,2022-06-28,2022-06-28,1,31000,472,472,2,0,2,0,0
comp_e34ed1ab3b23,2020-05-24,2022-05-31,13,140000,500,1237,2,0,2,9,3
comp_e352ebbeb6e4,2018-04-13,2021-06-06,17,316000,859,2009,2,0,2,25,3
comp_e36504872b3d,2016-10-04,2017-10-30,5,50000,2174,2565,1,,,,
comp_e39fc3b9cc97,2018-03-24,2018-06-24,2,42000,1937,2029,2,0,1,3,0
comp_e3a54654893a,2015-03-18,2018-03-28,4,65000,2025,3131,1,0,1,0,0
comp_e3b87c43ab32,2018-12-07,2022-12-09,5,118000,308,1771,3,0,1,4,2
comp_e3c6d61aa38f,2021-08-15,2021-08-15,1,16000,789,789,1,0,1,0,0
comp_e40e39d7c808,2020-09-30,2022-09-27,4,130000,381,1108,4,0,2,2,1
comp_e4313d2f5956,2019-09-06,2020-09-22,2,31000,1116,1498,2,0,1,1,0
comp_e431d3f4002a,2016-03-01,2016-03-01,1,23000,2782,2782,1,,,,
comp_e44f5eafa2cb,2015-05-15,2018-06-03,4,73000,1958,3073,3,1,3,1,0
comp_e453c5c75331,2021-07-18,2021-07-18,1,10000,817,817,1,0,1,0,0
comp_e4657d96e5b2,2023-05-19,2023-05-19,1,51000,147,147,2,0,3,0,0
comp_e47908d22d5c,2017-03-26,2022-10-01,45,490000,377,2392,2,4,0,34,7
comp_e4e3ba3f25d9,2018-04-01,2021-12-29,5,385000,653,2021,4,0,1,10,0
comp_e4f3589fab9e,2023-10-03,2023-10-03,1,10000,10,10,1,0,0,0,1
comp_e55d5890740a,2014-11-24,2023-09-26,21,226000,17,3245,1,8,3,1,2
comp_e573c5c152ad,2022-02-22,2022-12-10,2,22000,307,598,1,0,2,0,0
comp_e60d1d1a8d27,2021-01-16,2023-08-22,13,130000,52,1000,1,2,1,3,7
comp_e6260780df02,2016-05-16,2018-03-19,5,61000,2034,2706,2,0,1,1,0
comp_e63c39f7cf7c,2020-06-03,2023-06-03,5,53000,132,1227,2,0,2,3,0
comp_e64f34d057fc,2023-03-17,2023-03-17,1,30000,210,210,3,0,3,0,0
comp_e65d1b354886,2021-02-09,2021-02-09,1,33000,976,976,2,0,3,0,0
comp_e6623f5a6e27,2022-08-26,2023-09-05,12,132000,38,413,2,1,1,1,9
comp_e6868a8b363b,2022-03-15,2022-12-23,3,62000,294,577,3,0,2,3,0
comp_e6daec9f0780,2021-01-30,2023-02-28,3,51000,227,986,2,0,2,2,0
comp_e6eff30ddf24,2020-06-09,2020-06-09,1,10000,1221,1221,1,0,1,0,0
comp_e6fde19c7497,2023-01-31,2023-01-31,1,15000,255,255,1,0,1,0,0
comp_e708d2b1bc09,2020-10-14,2020-10-14,1,11000,1094,1094,1,0,1,0,0
comp_e70e01050ea7,2020-08-24,2023-04-16,23,230000,180,1145,1,0,1,10,12
comp_e718e374865a,2020-10-05,2022-11-28,5,92000,319,1103,4,0,1,8,0
comp_e73537e1e454,2023-03-05,2023-03-05,1,16000,222,222,1,0,1,0,0
comp_e74577a44f0b,2016-03-14,2016-03-14,1,20000,2769,2769,2,,,,
comp_e75edfd47c23,2016-01-01,2023-09-18,42,655000,25,2842,4,0,2,31,19
comp_e773402f99d5,2020-05-26,2023-01-24,5,72000,262,1235,4,1,1,5,0
comp_e77da929b992,2017-10-07,2023-03-26,4,275000,201,2197,4,2,4,5,0
comp_e795cff8503d,2014-10-08,2023-02-13,18,326000,242,3292,6,0,0,13,2
comp_e7f34e4d062c,2021-06-14,2021-06-14,1,13000,851,851,1,0,1,0,0
comp_e80be60fdaae,2021-03-06,2023-10-07,25,250000,6,951,1,1,1,6,17
comp_e80c4dc61f51,2021-11-28,2021-11-28,1,10000,684,684,1,0,1,0,0
comp_e88f90fd365b,2014-08-22,2016-02-28,4,67000,2784,3339,2,0,1,0,0
comp_e8ad547c8cb4,2021-09-06,2022-03-28,6,61000,564,767,2,0,1,5,0
comp_e8b1f6fd0b59,2020-06-30,2020-06-30,1,24000,1200,1200,1,0,1,0,0
comp_e8f8faf870c0,2018-06-10,2018-06-10,1,11000,1951,1951,1,0,1,0,0
comp_e9c6c517e5a3,2015-02-13,2022-04-28,23,1282000,533,3164,12,0,0,28,5
comp_e9cfafbf5b38,2020-12-05,2022-11-22,3,32000,325,1042,1,0,1,1,1
comp_e9cfcf8542a0,2014-06-04,2021-12-15,9,163000,667,3418,4,4,0,3,0
comp_ea059c8d5eb3,2019-07-19,2023-04-19,10,207000,177,1547,3,0,1,15,1
comp_ea0c60691df5,2016-02-09,2022-08-01,4,72000,438,2803,5,0,3,0,0
comp_ea1052e79a16,2021-07-04,2023-06-30,3,69000,105,831,2,0,2,2,0
comp_ea5fe1da8f0f,2020-10-18,2022-11-11,5,54000,336,1090,2,1,1,0,3
comp_ea60ad8c612c,2014-09-01,2014-09-01,1,20000,3329,3329,2,0,2,0,0
comp_ea640e03851e,2020-07-29,2022-07-29,3,52000,441,1171,4,0,1,4,0
comp_ea7002bcdf95,2019-11-01,2020-11-07,2,33000,1070,1442,3,0,1,2,0
comp_ea84593a8cf9,2014-10-26,2015-03-21,3,30000,3128,3274,1,0,1,0,0
comp_eb433e56fe2b,2022-04-04,2022-04-05,2,21000,556,557,2,0,2,0,0
comp_eb4b9de36171,2018-10-24,2023-06-27,6,372000,108,1815,4,2,1,17,0
comp_eb4d55bc6ef4,2021-10-10,2022-11-01,2,40000,346,733,4,0,1,3,0
comp_eb749190ad55,2020-07-28,2021-03-22,6,60000,935,1172,1,0,2,3,0
comp_eb87e739fc9c,2020-05-17,2020-06-15,2,32000,1215,1244,1,2,1,0,0
comp_ebcd71784ac9,2018-07-24,2018-07-24,1,41000,1907,1907,2,0,4,0,0
comp_ebd3efc0829f,2015-09-11,2018-05-18,23,294000,1974,2954,3,0,1,1,0
comp_ebd5e376ff30,2022-02-19,2023-06-06,10,100000,129,601,1,0,1,0,9
comp_ebe087305350,2023-02-28,2023-02-28,1,33000,227,227,3,0,3,0,0
comp_ec00cdb84b6d,2020-10-17,2022-12-30,3,46000,287,1091,1,1,0,2,0
comp_ec44a445909d,2019-07-05,2019-09-10,2,22000,1494,1561,2,0,1,1,0
comp_ec49a24482a9,2022-08-29,2022-08-29,1,30000,410,410,3,0,3,0,0
comp_ec72f035fa5d,2018-11-16,2020-05-16,3,85000,1245,1792,2,0,1,3,0
comp_ec7346dc5932,2023-04-09,2023-04-09,1,41000,187,187,3,0,3,0,0
comp_ecb3d50270f1,2020-06-14,2020-09-29,3,75000,1109,1216,4,0,4,1,0
comp_ecc28b2c1e3f,2021-01-10,2021-01-10,1,10000,1006,1006,1,0,1,0,0
comp_ecc3bed3d3b2,2020-11-28,2022-11-28,3,174000,319,1049,1,0,1,1,1
comp_ece0cfe0fbcf,2019-04-09,2021-08-23,7,80000,781,1648,2,0,2,5,0
comp_ed9adda6919d,2019-04-16,2020-11-10,4,56000,1067,1641,1,0,1,3,0
comp_edae4112dc4d,2022-06-05,2023-03-04,7,70000,223,495,1,0,1,0,6
comp_edc99bbfcc32,2020-04-22,2020-05-04,2,22000,1257,1269,2,0,1,1,0
comp_edeacf0ff36f,2018-04-28,2020-03-30,3,190000,1292,1994,2,0,2,14,0
comp_edfebbea224c,2020-04-21,2020-04-21,1,10000,1270,1270,1,0,1,0,0
comp_ee308a63a034,2021-07-10,2021-09-11,3,38000,762,825,1,0,1,2,0
comp_ee3a79c55aa9,2021-08-24,2021-08-24,1,11000,780,780,1,0,1,0,0
comp_ee8511d65cac,2017-02-19,2023-09-22,13,323000,21,2427,5,2,0,8,1
comp_ee93e721381f,2015-06-01,2015-06-01,1,12000,3056,3056,1,0,1,0,0
comp_ee958ab4802d,2015-09-01,2015-09-01,1,13000,2964,2964,1,0,1,0,0
comp_eea863aa943f,2020-04-22,2021-12-27,10,100000,655,1269,1,3,1,6,0
comp_eed12f391d89,2015-07-01,2023-06-24,19,305000,111,3026,6,0,0,7,4
comp_eee63a5b5b92,2021-07-26,2023-09-15,23,230000,28,809,1,0,1,2,19
comp_ef0549ee47d2,2016-05-26,2023-04-30,15,310000,166,2696,6,0,1,8,6
comp_ef1b6cbdab37,2022-04-04,2022-04-04,1,10000,557,557,1,0,1,0,0
comp_ef21ef46aa66,2018-11-03,2021-01-03,8,106000,1013,1805,1,0,3,6,0
comp_ef3c20c1c861,2018-03-26,2023-03-04,4,70000,223,2027,3,3,1,0,2
comp_efab1231bac4,2015-06-19,2023-05-12,14,188000,154,3038,6,0,4,0,1
comp_efb906ba6c24,2015-01-14,2022-04-29,10,285000,532,3194,5,0,0,10,0
comp_efec5e2069da,2022-10-03,2022-10-03,1,21000,375,375,2,0,2,0,0
comp_eff27a22f817,2022-09-30,2022-09-30,1,47000,378,378,1,0,1,0,0
comp_f02d24c2d755,2020-12-16,2022-12-27,3,50000,290,1031,4,0,4,1,0
comp_f04b7d419d80,2023-01-01,2023-01-01,1,30000,285,285,3,0,3,0,0
comp_f0892cda269f,2023-04-30,2023-04-30,1,13000,166,166,1,0,1,0,0
comp_f08a6c5bd7cb,2019-12-09,2023-02-19,6,91000,236,1404,3,0,1,6,0
comp_f08dd4fe0c35,2014-08-21,2022-07-01,21,249000,469,3340,2,4,0,13,0
comp_f0a95b7f1a60,2021-12-01,2023-08-19,14,144000,55,681,1,0,1,0,13
comp_f0da0cba5a8d,2017-05-21,2017-05-21,1,12000,2336,2336,1,0,1,0,0
comp_f0dd06247e1f,2021-02-23,2021-02-23,1,10000,962,962,1,0,1,0,0
comp_f0f7a684afce,2020-04-06,2020-04-06,1,11000,1285,1285,1,0,1,0,0
comp_f114f344dd77,2016-03-05,2022-09-11,12,186000,397,2778,2,0,8,0,5
comp_f12f59372184,2018-03-17,2020-08-01,5,260000,1168,2036,2,1,22,3,0
comp_f13d8c53784a,2020-08-04,2023-02-01,6,164000,254,1165,4,0,1,12,0
comp_f1c22ff487a0,2020-09-19,2020-09-19,1,11000,1119,1119,1,0,1,0,0
comp_f1d63bae3e80,2019-08-31,2020-08-31,3,88000,1138,1504,3,0,3,5,0
comp_f1e8685c503c,2020-05-23,2021-06-26,4,88000,839,1238,3,0,2,6,0
comp_f214aca71676,2020-09-21,2023-03-21,6,104000,206,1117,3,0,2,3,1
comp_f236f371ab19,2014-09-07,2023-04-22,80,1351000,174,3323,2,14,6,26,6
comp_f23bcf91da50,2020-07-08,2020-10-12,2,20000,1096,1192,1,0,1,1,0
comp_f2856bdd52ec,2022-09-16,2022-09-16,1,40000,392,392,4,0,4,0,0
comp_f29395bdfbb6,2021-07-14,2021-07-14,1,28000,821,821,2,0,2,0,0
comp_f2c473d2ea17,2016-05-10,2017-06-17,13,130000,2309,2712,1,0,1,0,0
comp_f2c5be0afa17,2020-11-22,2020-11-22,1,10000,1055,1055,1,0,1,0,0
comp_f2fe9a0d8ab6,2021-01-17,2023-09-19,10,199000,24,999,2,2,1,14,2
comp_f355f2c59138,2016-01-28,2023-06-08,14,473000,127,2815,2,4,1,18,4
comp_f368c7c5eccc,2018-07-23,2018-08-23,2,44000,1877,1908,2,0,2,1,0
comp_f36cba98d242,2020-12-29,2022-12-25,3,205000,292,1018,3,0,1,10,0
comp_f379bf42160a,2015-05-15,2019-12-31,10,234000,1382,3073,4,0,1,10,0
comp_f38ccb7a66c5,2016-02-01,2019-02-16,8,97000,1700,2811,2,1,0,4,0
comp_f39a475cd0ba,2020-05-13,2023-09-02,17,239000,41,1248,4,2,2,7,11
comp_f3ba3dcb9b82,2018-04-23,2020-09-01,4,124000,1137,1999,3,0,1,10,0
comp_f3c58dc233f6,2018-05-25,2022-06-21,5,274000,479,1967,2,0,1,10,0
comp_f3e20c426d56,2016-10-12,2023-09-29,46,550000,14,2557,2,4,0,29,18
comp_f3fe49152b25,2020-09-26,2023-04-30,6,139000,166,1112,2,0,1,6,2
comp_f400f35c4aee,2020-04-21,2020-04-21,1,16000,1270,1270,1,0,1,0,0
comp_f44b4a58f022,2020-03-14,2020-03-14,1,12000,1308,1308,1,0,1,0,0
comp_f46f0f6b60b7,2020-08-22,2021-08-22,2,34000,782,1147,1,0,1,1,0
comp_f47ccbfd626d,2021-09-14,2023-06-02,3,30000,133,759,1,0,1,0,2
comp_f4a846db01f4,2020-11-30,2022-12-09,3,30000,308,1047,1,1,1,0,1
comp_f4babc5eebb4,2016-09-07,2017-09-08,2,34000,2226,2592,1,0,1,0,0
comp_f4d629e086a1,2019-08-31,2019-08-31,1,15000,1504,1504,1,0,1,0,0
comp_f4e23bdca501,2022-03-05,2023-03-05,2,50000,222,587,2,0,2,2,0
comp_f4fcb4296613,2019-08-26,2019-08-26,1,14000,1509,1509,1,0,1,0,0
comp_f51328dfd257,2019-05-17,2019-05-17,1,17000,1610,1610,1,0,1,0,0
comp_f5138b5f72e6,2018-11-23,2018-11-23,1,11000,1785,1785,1,0,1,0,0
comp_f53c509c3e3b,2018-08-26,2023-04-04,10,1067000,192,1874,5,0,1,26,0
comp_f59007b2d1b8,2014-09-19,2018-10-01,12,205000,1838,3311,2,0,1,6,0
comp_f5a0b884b253,2019-04-23,2019-04-23,1,14000,1634,1634,1,0,1,0,0
comp_f5a3ebcc040a,2021-03-07,2023-03-07,3,52000,220,950,4,0,1,4,0
comp_f5b17eaffd71,2021-04-24,2021-04-24,1,11000,902,902,1,0,1,0,0
comp_f611a6924f0e,2021-11-13,2021-11-13,1,40000,699,699,1,0,1,0,0
comp_f625e5f34cc2,2023-05-20,2023-10-04,3,30000,9,146,1,1,1,0,1
comp_f6280b93868d,2019-07-08,2019-07-08,1,32000,1558,1558,2,0,3,0,0
comp_f6762b33bbc9,2020-10-19,2022-11-13,7,73000,334,1089,1,0,1,4,2
comp_f686720028ac,2022-07-05,2022-07-05,1,25000,465,465,1,0,1,0,0
comp_f6873f9c400c,2022-07-12,2022-07-12,1,14000,458,458,1,0,1,0,0
comp_f690ef1c3f9a,2018-06-16,2019-09-01,3,54000,1503,1945,3,0,1,4,0
comp_f6924b1b789d,2022-12-03,2023-05-29,2,121000,137,314,2,0,0,8,0
comp_f6a27f40e6af,2015-11-13,2018-06-09,13,182000,1952,2891,2,2,0,0,0
comp_f6b48f9f2507,2016-03-05,2023-04-01,14,232000,195,2778,5,0,0,7,5
comp_f6bbf30d0d33,2020-12-07,2022-05-02,11,110000,529,1040,1,1,1,7,2
comp_f6c6eb2549b2,2020-06-09,2020-06-09,1,13000,1221,1221,1,0,1,0,0
comp_f6d90963246d,2022-01-09,2023-01-09,2,44000,277,642,2,0,1,2,0
comp_f6e73f6d43ab,2015-05-18,2016-07-04,4,50000,2657,3070,2,,,,
comp_f6e7895c83dd,2022-10-15,2022-10-15,1,11000,363,363,1,0,1,0,0
comp_f7072a7d9c2e,2017-12-10,2017-12-10,1,10000,2133,2133,1,,,,
comp_f76ac15d22e0,2018-07-23,2018-07-23,1,21000,1908,1908,2,0,2,0,0
comp_f77dc06702e4,2019-06-28,2023-06-29,5,79000,106,1568,1,0,1,4,0
comp_f7970d994918,2014-10-12,2015-06-08,3,33000,3049,3288,1,,,,
comp_f79a4e8ab403,2014-10-06,2017-11-26,5,54000,2147,3294,1,0,1,0,0
comp_f7a25731f620,2019-12-27,2019-12-27,1,12000,1386,1386,1,0,1,0,0
comp_f7a7abc9a37e,2023-03-25,2023-03-25,1,40000,202,202,2,0,2,0,0
comp_f813056f9d58,2021-01-24,2022-03-01,9,90000,591,992,1,1,1,5,2
comp_f82718a3e09a,2015-04-25,2023-05-23,13,331000,143,3093,3,1,1,16,1
comp_f82a40c51bbb,2018-08-10,2018-08-10,1,11000,1890,1890,1,0,1,0,0
comp_f86b4870a5a5,2022-10-28,2022-10-28,1,30000,350,350,3,0,3,0,0
comp_f86d1a5ecd67,2018-02-25,2019-03-30,2,32000,1658,2056,1,0,1,1,0
comp_f8895b25d704,2014-09-01,2014-09-01,1,13000,3329,3329,1,0,1,0,0
comp_f89bb7fe206d,2015-02-06,2018-10-07,7,183000,1832,3171,1,,,,
comp_f8a6cb2b23b5,2022-08-14,2022-08-14,1,11000,425,425,1,0,1,0,0
comp_f8aef2824ca5,2017-02-07,2022-02-05,13,196000,615,2439,4,1,1,11,0
comp_f8e0b0f300c2,2022-08-29,2022-12-05,2,63000,312,410,2,0,5,0,0
comp_f8fa2eb05821,2020-12-01,2021-03-01,2,21000,956,1046,1,0,1,1,0
comp_f9001941b71b,2020-11-10,2023-08-18,2,329000,56,1067,2,0,0,3,0
comp_f92478b0a3c4,2021-02-01,2023-02-12,3,51000,243,984,4,0,1,4,0
comp_f9a4d26c4895,2021-09-18,2021-11-20,2,43000,692,755,2,0,2,2,0
comp_f9bc6ad6aabf,2020-08-05,2020-08-05,1,11000,1164,1164,1,0,1,0,0
comp_f9d86c83a45f,2021-09-07,2021-11-09,3,30000,703,766,1,0,1,1,1
comp_fa0f7810d993,2023-01-09,2023-01-09,1,10000,277,277,1,0,1,0,0
comp_fa1532c33704,2016-09-10,2022-09-10,7,116000,398,2589,1,0,1,4,0
comp_fa190b4831db,2018-01-13,2023-05-29,10,450000,137,2099,3,0,2,11,4
comp_fa2c8fdb4807,2018-10-26,2023-02-15,9,135000,240,1813,2,0,1,9,0
comp_fa2e4cc0df79,2021-02-07,2023-02-08,3,66000,247,978,1,0,4,0,2
comp_fab0190c0e8b,2020-05-30,2020-05-30,1,11000,1231,1231,1,0,1,0,0
comp_fad6b3f9d81a,2016-04-24,2016-04-24,1,11000,2728,2728,1,,,,
comp_fadc093e9954,2021-11-16,2021-11-16,1,30000,696,696,1,0,3,0,0
comp_fae98cafa3f6,2023-04-16,2023-04-16,1,31000,180,180,3,0,3,0,0
comp_faf54563a77d,2015-06-16,2016-11-04,2,20000,2534,3041,1,0,1,0,0
comp_fb1eeb892703,2016-03-21,2022-04-24,14,585000,537,2762,4,0,1,22,0
comp_fb27697f3844,2017-11-03,2023-09-24,65,975000,19,2170,4,5,0,66,15
comp_fb50d6c5563e,2021-03-31,2023-04-24,4,63000,172,926,4,0,1,3,2
comp_fb6051d9d68a,2022-05-06,2022-12-05,2,213000,312,525,3,0,3,0,0
comp_fb795abc6a0c,2020-06-27,2022-07-03,3,33000,467,1203,1,0,1,1,1
comp_fba62811ab3b,2020-09-19,2023-01-24,8,133000,262,1119,2,0,3,7,2
comp_fbc97a58e164,2017-02-04,2020-02-04,5,140000,1347,2442,2,0,1,3,0
comp_fc0476ca4b12,2015-03-01,2023-05-31,15,1175000,135,3148,6,0,1,11,1
comp_fc47d84ddceb,2017-06-13,2023-06-03,9,219000,132,2313,5,0,1,6,6
comp_fc91bf81b36c,2018-04-09,2018-05-09,2,40000,1983,2013,2,0,2,2,0
comp_fca2ded792ee,2019-02-20,2023-06-19,6,67000,116,1696,2,1,1,1,3
comp_fcc7c19330ce,2022-05-22,2023-05-19,4,52000,147,509,2,2,1,0,1
comp_fcd1c83fbddb,2015-02-01,2022-05-19,10,238000,512,3176,3,0,1,9,0
comp_fcfc4ef622ac,2019-10-18,2022-12-27,4,186000,290,1456,6,0,6,4,0
comp_fcff13f6e1b8,2016-03-07,2016-03-07,1,10000,2776,2776,1,0,1,0,0
comp_fd26cec73505,2021-08-31,2021-08-31,1,10000,773,773,1,0,1,0,0
comp_fd29bcacdf91,2014-12-07,2023-10-07,19,371000,6,3232,4,7,2,13,2
comp_fd52240114fc,2023-03-21,2023-08-11,3,30000,63,206,1,0,1,0,2
comp_fd7aace00e69,2023-05-16,2023-05-16,1,11000,150,150,1,0,1,0,0
comp_fd985b686aed,2022-10-30,2022-10-30,1,10000,348,348,1,0,1,0,0
comp_fdadc5d4276b,2020-03-17,2020-07-02,2,22000,1198,1305,1,1,1,0,0
comp_fe247da2a073,2019-09-13,2023-09-13,9,115000,30,1491,2,0,1,8,1
comp_fe876776f642,2022-04-03,2023-06-24,4,44000,111,558,1,0,2,2,0
comp_fe9fcc6190ca,2021-09-07,2021-11-21,2,20000,691,766,1,0,1,1,0
comp_fee4da0a7890,2019-07-26,2022-10-10,4,364000,368,1540,4,1,0,7,0
